candidate_id,rank,score,reasoning,experience_score,skills_score,jd_alignment_score,semantic_alignment_score,behavioral_score,location_score,anomaly_penalty
cand_071262,610,0.2105,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0980,0.0000,0.0000,0.0000,0.0000
cand_071430,611,0.2105,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0980,0.0000,0.0000,0.0000,0.0000
cand_073976,612,0.2105,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0980,0.0000,0.0000,0.0000,0.0000
cand_080356,613,0.2105,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0980,0.0000,0.0000,0.0000,0.0000
cand_085781,614,0.2105,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0980,0.0000,0.0000,0.0000,0.0000
cand_094739,615,0.2105,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0980,0.0000,0.0000,0.0000,0.0000
cand_095861,616,0.2105,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0980,0.0000,0.0000,0.0000,0.0000
cand_007869,617,0.2104,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2667,0.1250,0.0000,0.0000,0.0000,0.0000
cand_033574,618,0.2104,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0690,0.0000,0.0000,0.0000,0.0000
cand_078038,619,0.2104,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0690,0.0000,0.0000,0.0000,0.0000
cand_086754,620,0.2104,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0690,0.0000,0.0000,0.0000,0.0000
cand_092359,621,0.2104,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0690,0.0000,0.0000,0.0000,0.0000
cand_053972,622,0.2103,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.1833,0.1310,0.0000,0.0000,0.0000,0.0000
cand_017947,623,0.2103,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.1030,0.0000,0.0000,0.0000,0.0000
cand_029932,624,0.2103,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.1030,0.0000,0.0000,0.0000,0.0000
cand_078939,625,0.2103,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.1030,0.0000,0.0000,0.0000,0.0000
cand_046479,626,0.2102,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0960,0.0000,0.0000,0.0000,0.0000
cand_079782,627,0.2102,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0960,0.0000,0.0000,0.0000,0.0000
cand_083261,628,0.2102,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0960,0.0000,0.0000,0.0000,0.0000
cand_083727,629,0.2102,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0960,0.0000,0.0000,0.0000,0.0000
cand_091431,630,0.2102,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0960,0.0000,0.0000,0.0000,0.0000
cand_094613,631,0.2102,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1790,0.0000,0.0000,0.0000,0.0000
cand_064171,632,0.2101,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2667,0.1230,0.0000,0.0000,0.0000,0.0000
cand_015122,633,0.2101,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0950,0.0000,0.0000,0.0000,0.0000
cand_034948,634,0.2101,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0950,0.0000,0.0000,0.0000,0.0000
cand_055254,635,0.2101,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0950,0.0000,0.0000,0.0000,0.0000
cand_061600,636,0.2101,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0950,0.0000,0.0000,0.0000,0.0000
cand_086294,637,0.2101,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0950,0.0000,0.0000,0.0000,0.0000
cand_092105,638,0.2101,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0950,0.0000,0.0000,0.0000,0.0000
cand_093315,639,0.2101,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0670,0.0000,0.0000,0.0000,0.0000
cand_096874,640,0.2101,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0670,0.0000,0.0000,0.0000,0.0000
cand_005309,641,0.2099,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0940,0.0000,0.0000,0.0000,0.0000
cand_032269,642,0.2099,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0940,0.0000,0.0000,0.0000,0.0000
cand_060477,643,0.2099,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0940,0.0000,0.0000,0.0000,0.0000
cand_068029,644,0.2099,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0940,0.0000,0.0000,0.0000,0.0000
cand_071853,645,0.2099,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0940,0.0000,0.0000,0.0000,0.0000
cand_072373,646,0.2099,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0940,0.0000,0.0000,0.0000,0.0000
cand_092253,647,0.2099,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0940,0.0000,0.0000,0.0000,0.0000
cand_014490,648,0.2098,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.1000,0.0000,0.0000,0.0000,0.0000
cand_051799,649,0.2098,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.1000,0.0000,0.0000,0.0000,0.0000
cand_083157,650,0.2098,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.1000,0.0000,0.0000,0.0000,0.0000
cand_087396,651,0.2098,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.1000,0.0000,0.0000,0.0000,0.0000
cand_040859,652,0.2098,Demonstrates moderate experience (0.45). Calibrated score: 0.21.,0.4500,0.3167,0.1210,0.0000,0.0000,0.0000,0.0000
cand_029560,653,0.2098,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0930,0.0000,0.0000,0.0000,0.0000
cand_048685,654,0.2098,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0930,0.0000,0.0000,0.0000,0.0000
cand_050890,655,0.2098,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0930,0.0000,0.0000,0.0000,0.0000
cand_091260,656,0.2098,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0650,0.0000,0.0000,0.0000,0.0000
cand_050425,657,0.2097,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0990,0.0000,0.0000,0.0000,0.0000
cand_018295,658,0.2095,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0910,0.0000,0.0000,0.0000,0.0000
cand_046138,659,0.2095,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0910,0.0000,0.0000,0.0000,0.0000
cand_076759,660,0.2095,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0910,0.0000,0.0000,0.0000,0.0000
cand_059610,661,0.2095,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0630,0.0000,0.0000,0.0000,0.0000
cand_000502,662,0.2094,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1740,0.0000,0.0000,0.0000,0.0000
cand_024631,663,0.2094,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0970,0.0000,0.0000,0.0000,0.0000
cand_040747,664,0.2094,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0970,0.0000,0.0000,0.0000,0.0000
cand_080063,665,0.2094,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0970,0.0000,0.0000,0.0000,0.0000
cand_080232,666,0.2094,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0970,0.0000,0.0000,0.0000,0.0000
cand_093154,667,0.2094,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0970,0.0000,0.0000,0.0000,0.0000
cand_058764,668,0.2093,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0900,0.0000,0.0000,0.0000,0.0000
cand_033816,669,0.2093,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0620,0.0000,0.0000,0.0000,0.0000
cand_066452,670,0.2093,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0620,0.0000,0.0000,0.0000,0.0000
cand_076915,671,0.2093,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0620,0.0000,0.0000,0.0000,0.0000
cand_096769,672,0.2093,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0620,0.0000,0.0000,0.0000,0.0000
cand_060981,673,0.2092,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1170,0.0000,0.0000,0.0000,0.0000
cand_035312,674,0.2092,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2167,0.2000,0.0000,0.0000,0.0000,0.0000
cand_045476,675,0.2091,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0950,0.0000,0.0000,0.0000,0.0000
cand_087585,676,0.2091,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0950,0.0000,0.0000,0.0000,0.0000
cand_020538,677,0.2091,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1160,0.0000,0.0000,0.0000,0.0000
cand_013718,678,0.2090,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0880,0.0000,0.0000,0.0000,0.0000
cand_031463,679,0.2090,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0880,0.0000,0.0000,0.0000,0.0000
cand_091146,680,0.2090,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0880,0.0000,0.0000,0.0000,0.0000
cand_091948,681,0.2090,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0880,0.0000,0.0000,0.0000,0.0000
cand_030749,682,0.2090,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0600,0.0000,0.0000,0.0000,0.0000
cand_041505,683,0.2090,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0600,0.0000,0.0000,0.0000,0.0000
cand_032218,684,0.2090,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1710,0.0000,0.0000,0.0000,0.0000
cand_058706,685,0.2089,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0940,0.0000,0.0000,0.0000,0.0000
cand_068398,686,0.2089,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1150,0.0000,0.0000,0.0000,0.0000
cand_029587,687,0.2089,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0870,0.0000,0.0000,0.0000,0.0000
cand_043737,688,0.2089,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0870,0.0000,0.0000,0.0000,0.0000
cand_096390,689,0.2089,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0870,0.0000,0.0000,0.0000,0.0000
cand_027094,690,0.2088,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0930,0.0000,0.0000,0.0000,0.0000
cand_034721,691,0.2088,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0930,0.0000,0.0000,0.0000,0.0000
cand_062309,692,0.2088,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1140,0.0000,0.0000,0.0000,0.0000
cand_038998,693,0.2087,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2167,0.0650,0.0000,0.0000,0.0000,0.0000
cand_006715,694,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_018852,695,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_027195,696,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_027478,697,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_045240,698,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_045882,699,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_047235,700,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_048483,701,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_050877,702,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_052071,703,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_053322,704,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_053459,705,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_054710,706,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_059749,707,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_066461,708,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_072905,709,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_077224,710,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_083110,711,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_083829,712,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_090058,713,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_092087,714,0.2087,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_005427,715,0.2086,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1130,0.0000,0.0000,0.0000,0.0000
cand_032945,716,0.2085,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.1833,0.1190,0.0000,0.0000,0.0000,0.0000
cand_072782,717,0.2085,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0910,0.0000,0.0000,0.0000,0.0000
cand_039923,718,0.2084,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_060040,719,0.2084,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_089211,720,0.2084,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_066989,721,0.2084,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1670,0.0000,0.0000,0.0000,0.0000
cand_075797,722,0.2083,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.2000,0.0550,0.0000,0.0000,0.0000,0.0000
cand_037349,723,0.2082,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1660,0.0000,0.0000,0.0000,0.0000
cand_021428,724,0.2082,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.1833,0.1170,0.0000,0.0000,0.0000,0.0000
cand_039536,725,0.2082,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.1833,0.1170,0.0000,0.0000,0.0000,0.0000
cand_081615,726,0.2082,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1100,0.0000,0.0000,0.0000,0.0000
cand_042540,727,0.2081,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_094264,728,0.2081,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_041507,729,0.2080,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0880,0.0000,0.0000,0.0000,0.0000
cand_061910,730,0.2080,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0880,0.0000,0.0000,0.0000,0.0000
cand_088648,731,0.2080,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0880,0.0000,0.0000,0.0000,0.0000
cand_000971,732,0.2080,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1090,0.0000,0.0000,0.0000,0.0000
cand_072720,733,0.2080,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1090,0.0000,0.0000,0.0000,0.0000
cand_085112,734,0.2080,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0810,0.0000,0.0000,0.0000,0.0000
cand_096907,735,0.2080,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0810,0.0000,0.0000,0.0000,0.0000
cand_050988,736,0.2079,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1080,0.0000,0.0000,0.0000,0.0000
cand_081646,737,0.2078,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1630,0.0000,0.0000,0.0000,0.0000
cand_007893,738,0.2077,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0860,0.0000,0.0000,0.0000,0.0000
cand_040549,739,0.2077,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0860,0.0000,0.0000,0.0000,0.0000
cand_048632,740,0.2077,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0860,0.0000,0.0000,0.0000,0.0000
cand_036903,741,0.2077,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_092161,742,0.2077,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_031438,743,0.2077,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0790,0.0000,0.0000,0.0000,0.0000
cand_000623,744,0.2076,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1620,0.0000,0.0000,0.0000,0.0000
cand_054700,745,0.2076,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1620,0.0000,0.0000,0.0000,0.0000
cand_082881,746,0.2076,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1620,0.0000,0.0000,0.0000,0.0000
cand_020614,747,0.2076,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_075866,748,0.2076,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_022765,749,0.2075,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1610,0.0000,0.0000,0.0000,0.0000
cand_027353,750,0.2075,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1610,0.0000,0.0000,0.0000,0.0000
cand_092347,751,0.2075,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1610,0.0000,0.0000,0.0000,0.0000
cand_024692,752,0.2075,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.1833,0.1120,0.0000,0.0000,0.0000,0.0000
cand_042842,753,0.2074,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0840,0.0000,0.0000,0.0000,0.0000
cand_055371,754,0.2074,Demonstrates moderate experience (0.58). Calibrated score: 0.21.,0.5793,0.2000,0.0840,0.0000,0.0000,0.0000,0.0000
cand_015991,755,0.2074,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1050,0.0000,0.0000,0.0000,0.0000
cand_030445,756,0.2074,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1667,0.1050,0.0000,0.0000,0.0000,0.0000
cand_068518,757,0.2074,Demonstrates moderate experience (0.60). Calibrated score: 0.21.,0.6000,0.1833,0.0770,0.0000,0.0000,0.0000,0.0000
cand_025630,758,0.2073,Demonstrates moderate experience (0.50). Calibrated score: 0.21.,0.5000,0.2333,0.1600,0.0000,0.0000,0.0000,0.0000
